urls,created_at,level1_count,level_2_3_valid,level2_count,level3_count
https://tkpo.st/35rV3XR,2019-10-12 13:10:00+05:45,0,0,0,0
https://tkpo.st/2OB0mhz,2019-10-12 12:30:00+05:45,1,0,0,0
https://tkpo.st/310o8WQ,2019-10-12 11:55:00+05:45,0,0,0,0
https://tkpo.st/2ODl1S7,2019-10-12 11:20:00+05:45,0,1,1,0
https://tkpo.st/2OBsEZ8,2019-10-12 10:45:00+05:45,0,1,1,0
https://tkpo.st/2IHzKYu,2019-10-12 10:02:00+05:45,0,0,0,0
https://tkpo.st/2pasH3I,2019-10-12 09:35:00+05:45,0,0,0,0
https://tkpo.st/2B3fMTA,2019-10-12 09:06:27+05:45,0,0,0,0
https://tkpo.st/2IHsnjy,2019-10-12 08:33:50+05:45,0,0,0,0
https://tkpo.st/33iLV5G,2019-10-12 08:01:18+05:45,0,0,0,0
https://tkpo.st/2IGXJqM,2019-10-12 07:35:11+05:45,0,0,0,0
http://tkpo.st/35oealw,2019-10-12 07:00:00+05:45,0,0,0,0
http://tkpo.st/2VwFyJG,2019-10-12 00:05:00+05:45,0,1,0,0
http://tkpo.st/2ICzJ8f,2019-10-11 22:45:01+05:45,1,1,0,0
https://tkpo.st/2M7sIOF,2019-10-11 19:45:15+05:45,0,0,0,0
https://tkpo.st/2B46oPM,2019-10-11 19:01:41+05:45,0,0,0,0
https://tkpo.st/2paebZK,2019-10-11 17:38:58+05:45,0,0,0,0
https://tkpo.st/2Mn5XoM,2019-10-11 15:40:00+05:45,0,0,0,0
https://tkpo.st/2Mv8KMJ,2019-10-11 14:45:00+05:45,0,0,0,0
https://tkpo.st/2OEaPJ1,2019-10-11 13:40:00+05:45,0,0,0,0
https://tkpo.st/2VwFyJG,2019-10-11 13:10:00+05:45,0,1,0,0
https://tkpo.st/2ICzJ8f,2019-10-11 12:40:00+05:45,1,1,0,0
https://tkpo.st/2IDK1Vs,2019-10-11 12:12:00+05:45,0,0,0,0
https://tkpo.st/35oealw,2019-10-11 11:40:00+05:45,0,0,0,0
https://tkpo.st/2MzZ83D,2019-10-11 11:11:00+05:45,0,1,1,0
http://tkpo.st/2VyeTMr,2019-10-11 10:40:00+05:45,0,1,0,0
https://tkpo.st/314Sszt,2019-10-11 10:10:00+05:45,0,0,0,0
https://tkpo.st/314TQ59,2019-10-11 09:16:00+05:45,0,0,0,0
https://tkpo.st/2OD9Bh2,2019-10-11 08:55:00+05:45,0,0,0,0
https://tkpo.st/2IAuDcs,2019-10-11 08:25:00+05:45,0,1,1,0
https://tkpo.st/2AYBbO3,2019-10-11 07:58:14+05:45,0,0,0,0
https://tkpo.st/2p8bNCN,2019-10-10 19:46:23+05:45,0,0,0,0
https://bit.ly/2MwYFPk,2019-10-10 17:56:45+05:45,0,0,0,0
https://tkpo.st/33npcW7,2019-10-10 15:58:34+05:45,0,1,1,0
https://tkpo.st/2MfCWLO,2019-10-06 18:27:16+05:45,0,1,0,0
https://tkpo.st/2oXp14W,2019-10-06 17:08:13+05:45,0,0,0,0
https://tkpo.st/2IF0vwP,2019-10-06 16:40:00+05:45,0,0,0,0
https://tkpo.st/2oke25H,2019-10-06 16:00:00+05:45,0,0,0,0
https://tkpo.st/2Me0pgq,2019-10-06 15:20:00+05:45,0,1,1,0
https://tkpo.st/3363zd2,2019-10-06 14:40:00+05:45,0,1,0,0
https://tkpo.st/2oRnk9t,2019-10-06 14:00:00+05:45,0,0,0,0
https://tkpo.st/35cfkk0,2019-10-06 13:20:00+05:45,0,1,1,0
https://tkpo.st/2oPTPou,2019-10-06 12:40:00+05:45,0,1,0,0
https://tkpo.st/30JKFH7,2019-10-06 12:00:00+05:45,0,0,0,0
https://tkpo.st/2MliYzv,2019-10-06 11:20:00+05:45,0,1,0,0
https://tkpo.st/2VgoOWA,2019-10-06 10:40:00+05:45,0,0,0,0
https://tkpo.st/2pP6fNQ,2019-10-06 10:00:00+05:45,0,0,0,0
https://tkpo.st/359ZRkv,2019-10-06 09:20:00+05:45,0,0,0,0
https://tkpo.st/2LRDfNK,2019-10-06 08:40:00+05:45,0,0,0,0
http://tkpo.st/2LLSMyI,2019-10-06 08:08:14+05:45,0,1,1,0
http://tkpo.st/2VhcIfZ,2019-10-05 22:40:00+05:45,0,1,1,0
http://tkpo.st/330paU7,2019-10-05 21:15:00+05:45,0,1,1,0
https://kathmandupost.com/national/2019/10/05/icymi-here-are-our-top-stories-from-saturday-october-5,2019-10-05 19:15:47+05:45,0,0,0,0
https://tkpo.st/31Lk7a1,2019-10-05 15:45:00+05:45,0,0,0,0
https://tkpo.st/2LLSMyI,2019-10-05 15:13:03+05:45,0,1,1,0
https://tkpo.st/2OlAW7o,2019-10-05 14:30:00+05:45,0,0,0,0
https://tkpo.st/31LBLKM,2019-10-05 14:20:17+05:45,0,0,0,0
https://tkpo.st/35aorBQ,2019-10-05 14:00:00+05:45,0,0,0,0
https://tkpo.st/31NLBvo,2019-10-05 13:30:00+05:45,0,0,0,0
https://tkpo.st/2oQOPjg,2019-10-05 13:00:00+05:45,0,0,0,0
https://tkpo.st/356TJJw,2019-10-05 12:30:00+05:45,0,1,0,0
https://tkpo.st/2IndJ0U,2019-10-05 12:00:00+05:45,0,1,1,0
https://tkpo.st/2VaFbEk,2019-10-05 11:30:00+05:45,0,1,1,0
https://tkpo.st/2LK1TA4,2019-10-05 11:00:00+05:45,0,1,0,0
https://tkpo.st/2Oloi8C,2019-10-05 10:30:00+05:45,0,1,0,0
https://tkpo.st/2pE1TJ8,2019-10-05 10:00:00+05:45,0,0,0,0
https://tkpo.st/2VhcIfZ,2019-10-05 09:30:00+05:45,0,1,1,0
https://tkpo.st/355YKSP,2019-10-05 09:00:00+05:45,0,0,0,0
https://tkpo.st/330paU7,2019-10-05 08:30:47+05:45,0,1,1,0
https://tkpo.st/2MiVgnc,2019-10-05 08:00:36+05:45,0,0,0,0
https://tkpo.st/2LMUOPa,2019-10-05 07:35:06+05:45,0,0,0,0
http://tkpo.st/31LdILW,2019-10-05 04:00:00+05:45,1,0,0,0
http://tkpo.st/2oGV1dD,2019-10-05 02:00:00+05:45,0,0,0,0
http://tkpo.st/2pGm5dA,2019-10-05 00:05:00+05:45,0,0,0,0
http://hamrakura.com,2019-10-04 23:10:00+05:45,0,0,0,0
https://tkpo.st/2VbnZys,2019-10-04 22:00:00+05:45,0,0,0,0
https://tkpo.st/2MqhNij,2019-10-04 19:12:04+05:45,0,0,0,0
https://tkpo.st/32YavbS,2019-10-04 18:11:19+05:45,0,1,0,0
https://tkpo.st/33bsBYn,2019-10-04 14:00:00+05:45,0,0,0,0
https://tkpo.st/2oaBClp,2019-10-04 13:30:00+05:45,0,1,1,0
https://tkpo.st/3512iG1,2019-10-04 13:00:00+05:45,0,1,0,0
https://tkpo.st/2Izk8q3,2019-10-04 12:30:00+05:45,0,0,0,0
https://tkpo.st/31LdILW,2019-10-04 12:00:00+05:45,1,0,0,0
https://tkpo.st/30DDd0g,2019-10-04 11:30:00+05:45,0,1,1,0
https://tkpo.st/2o38Tz5,2019-10-04 11:00:00+05:45,0,0,0,0
https://tkpo.st/335ftUC,2019-10-04 10:40:00+05:45,0,1,0,0
https://tkpo.st/2oNmZEq,2019-10-04 10:20:00+05:45,0,0,0,0
https://tkpo.st/2oa28LM,2019-10-04 10:00:00+05:45,0,1,0,0
https://tkpo.st/2ogiuSW,2019-10-04 09:40:00+05:45,0,0,0,0
https://tkpo.st/2oGV1dD,2019-10-04 09:20:00+05:45,0,0,0,0
https://tkpo.st/2pGm5dA,2019-10-04 09:00:00+05:45,0,0,0,0
https://tkpo.st/3578g80,2019-10-04 08:40:00+05:45,0,0,0,0
https://tkpo.st/2pEV4ap,2019-10-04 08:20:00+05:45,0,0,0,0
https://tkpo.st/31MlMMf,2019-10-04 08:00:00+05:45,0,1,1,0
https://tkpo.st/2LJtRvB,2019-10-04 07:24:08+05:45,0,0,0,0
http://tkpo.st/2nRGX0T,2019-10-04 07:00:00+05:45,0,0,0,0
http://tkpo.st/2pnaboL,2019-10-04 06:00:00+05:45,0,1,0,0
http://tkpo.st/2nCHNi1,2019-10-04 04:30:00+05:45,0,0,0,0
http://tkpo.st/2nZtLah,2019-10-04 03:00:00+05:45,0,0,0,0
http://tkpo.st/2plsUkt,2019-10-04 01:30:00+05:45,0,0,0,0
http://tkpo.st/2pwOnHl,2019-10-04 00:00:00+05:45,0,0,0,0
http://tkpo.st/2oGg93w,2019-10-03 22:30:00+05:45,0,0,0,0
http://tkpo.st/2n4QNMx,2019-10-03 20:00:00+05:45,0,0,0,0
http://tkpo.st/2pcy7Ll,2019-10-03 18:00:00+05:45,0,1,1,0
https://tkpo.st/2o06dSF,2019-10-03 15:00:00+05:45,0,1,0,0
https://tkpo.st/2oBMMzF,2019-10-03 14:40:00+05:45,0,0,0,0
https://tkpo.st/2n3NG7q,2019-10-03 14:20:00+05:45,0,0,0,0
https://tkpo.st/2o3uCXx,2019-10-03 14:00:00+05:45,0,0,0,0
https://tkpo.st/2pm8TKK,2019-10-03 13:40:00+05:45,0,1,1,0
https://tkpo.st/2nP7AU9,2019-10-03 13:20:00+05:45,0,0,0,0
https://tkpo.st/2nF47rn,2019-10-03 13:00:00+05:45,0,0,0,0
https://tkpo.st/2pz0vYr,2019-10-03 12:40:00+05:45,0,1,0,0
https://tkpo.st/2nCHNi1,2019-10-03 12:20:00+05:45,0,0,0,0
https://tkpo.st/2pmdKLV,2019-10-03 12:00:00+05:45,1,1,1,0
https://tkpo.st/2mUsUqM,2019-10-03 11:20:00+05:45,0,0,0,0
https://tkpo.st/2mVWUCN,2019-10-03 11:00:00+05:45,1,1,0,0
https://tkpo.st/2pnaboL,2019-10-03 10:40:00+05:45,0,1,0,0
https://tkpo.st/2osvl4s,2019-10-03 10:20:00+05:45,0,0,0,0
https://tkpo.st/2nRGX0T,2019-10-03 10:00:00+05:45,0,0,0,0
https://tkpo.st/2nZtLah,2019-10-03 09:40:00+05:45,0,0,0,0
https://tkpo.st/2nNMcyC,2019-10-03 09:20:00+05:45,0,0,0,0
https://tkpo.st/2plsUkt,2019-10-03 09:00:00+05:45,0,0,0,0
https://tkpo.st/2pwOnHl,2019-10-03 08:40:00+05:45,0,0,0,0
https://tkpo.st/2pcy7Ll,2019-10-03 08:20:00+05:45,0,1,1,0
https://tkpo.st/2oGg93w,2019-10-03 08:00:00+05:45,0,0,0,0
https://tkpo.st/2n4QNMx,2019-10-03 07:35:48+05:45,0,0,0,0
https://tkpo.st/2npWm8n,2019-10-03 06:30:00+05:45,0,0,0,0
https://tkpo.st/2mLH5ym,2019-10-02 19:34:28+05:45,0,1,0,0
https://tkpo.st/2mQGTxY,2019-10-02 19:07:44+05:45,0,1,0,0
https://tkpo.st/2nsfClP,2019-10-02 17:58:12+05:45,0,0,0,0
https://tkpo.st/2nORjP5,2019-10-02 16:24:06+05:45,0,0,0,0
https://tkpo.st/2mBBDxY,2019-10-02 15:30:55+05:45,0,0,0,0
https://tkpo.st/2necoSR,2019-10-02 11:52:01+05:45,0,0,0,0
https://tkpo.st/2of3DIo,2019-10-02 11:15:56+05:45,1,0,0,0
https://tkpo.st/2nrVZKx,2019-10-02 10:43:32+05:45,0,1,1,0
https://tkpo.st/2oV5Zw6,2019-10-02 10:08:43+05:45,0,0,0,0
https://tkpo.st/2ojaaBG,2019-10-02 09:29:50+05:45,1,0,0,0
https://tkpo.st/2mAAOpf,2019-10-02 08:54:38+05:45,0,0,0,0
https://tkpo.st/2nyMvNs,2019-10-02 08:25:15+05:45,0,0,0,0
https://tkpo.st/2niMo8X,2019-10-02 07:57:00+05:45,1,0,0,0
https://tkpo.st/2nFM4kx,2019-10-02 07:33:42+05:45,0,0,0,0
http://tkpo.st/2oQtc2H,2019-10-02 04:15:00+05:45,0,0,0,0
http://tkpo.st/2mo3OjM,2019-10-02 00:00:00+05:45,0,0,0,0
https://tkpo.st/2oUSEUI,2019-10-01 22:45:00+05:45,0,0,0,0
https://tkpo.st/2o68lYQ,2019-10-01 21:15:00+05:45,0,1,1,0
http://tkpo.st/2oPrnTL,2019-10-01 20:00:00+05:45,0,0,0,0
https://kathmandupost.com/national/2019/10/01/icymi-here-are-our-top-stories-from-tuesday-october-1,2019-10-01 19:04:20+05:45,0,0,0,0
https://tkpo.st/2o6pCRI,2019-10-01 17:17:10+05:45,0,0,0,0
https://tkpo.st/2nh1ziN,2019-10-01 17:05:00+05:45,0,0,0,0
https://tkpo.st/2n57GGJ,2019-10-01 16:35:00+05:45,1,1,1,0
https://tkpo.st/2ovMA4I,2019-10-01 16:05:00+05:45,0,1,1,0
https://tkpo.st/2n7NzYt,2019-10-01 15:35:00+05:45,0,0,0,0
https://tkpo.st/2oQtc2H,2019-10-01 15:05:00+05:45,0,0,0,0
https://tkpo.st/2oPgpgV,2019-10-01 14:35:00+05:45,0,0,0,0
https://tkpo.st/2nZByoj,2019-10-01 14:05:00+05:45,0,0,0,0
https://tkpo.st/2oKvLmG,2019-10-01 13:34:33+05:45,0,0,0,0
https://tkpo.st/2oBLKUc,2019-10-01 13:05:00+05:45,0,0,0,0
https://tkpo.st/2oB7krP,2019-10-01 12:35:00+05:45,0,0,0,0
https://tkpo.st/2oDEZkN,2019-10-01 12:06:42+05:45,0,1,1,0
https://tkpo.st/2n5yu9N,2019-10-01 11:30:00+05:45,0,1,1,0
https://tkpo.st/2n5szl6,2019-10-01 11:05:00+05:45,0,0,0,0
https://tkpo.st/2mvpCdx,2019-10-01 10:40:00+05:45,0,0,0,0
https://tkpo.st/2nhAQTe,2019-10-01 10:17:00+05:45,0,0,0,0
https://tkpo.st/2nhuxPy,2019-10-01 09:56:08+05:45,0,1,1,0
https://tkpo.st/2oPrnTL,2019-10-01 09:30:00+05:45,0,0,0,0
https://tkpo.st/2oBVKgf,2019-10-01 09:10:00+05:45,0,0,0,0
http://tkpo.st/2n2soXK,2019-10-01 08:45:00+05:45,0,0,0,0
https://tkpo.st/2nkiaST,2019-10-01 08:25:00+05:45,0,0,0,0
https://tkpo.st/2mrxpc9,2019-10-01 08:06:43+05:45,0,0,0,0
https://tkpo.st/2mo3OjM,2019-10-01 07:46:24+05:45,0,0,0,0
http://tkpo.st/2m9AbTf,2019-10-01 05:30:00+05:45,0,1,1,0
http://tkpo.st/2mOjNrF,2019-10-01 00:30:00+05:45,0,0,0,0
https://tkpo.st/2nJISUL,2019-09-30 22:45:01+05:45,0,0,0,0
http://tkpo.st/2nJ3Vql,2019-09-30 21:15:00+05:45,0,0,0,0
http://tkpo.st/2onsvh5,2019-09-30 20:00:00+05:45,0,0,0,0
https://tkpo.st/2mf70hL,2019-09-30 19:30:09+05:45,0,0,0,0
https://tkpo.st/2mNgpNW,2019-09-30 17:40:00+05:45,0,0,0,0
https://tkpo.st/2nIrQGA,2019-09-30 17:10:00+05:45,0,1,1,0
https://tkpo.st/2oqCAK1,2019-09-30 16:40:00+05:45,0,0,0,0
https://tkpo.st/2otTqrH,2019-09-30 16:10:00+05:45,0,0,0,0
https://tkpo.st/2nJyGLZ,2019-09-30 15:40:00+05:45,0,0,0,0
https://tkpo.st/2mYYKmn,2019-09-30 15:10:00+05:45,0,1,1,0
https://tkpo.st/2mOG9t6,2019-09-30 14:40:00+05:45,0,0,0,0
https://tkpo.st/2nLX2EK,2019-09-30 13:40:00+05:45,0,0,0,0
https://tkpo.st/2nzF8Fs,2019-09-30 13:10:00+05:45,0,0,0,0
https://tkpo.st/2mWYNPA,2019-09-30 12:15:00+05:45,0,1,1,0
https://tkpo.st/2oeLaLM,2019-09-30 11:50:00+05:45,1,0,0,0
https://tkpo.st/2m9AbTf,2019-09-30 11:25:00+05:45,0,1,1,0
https://tkpo.st/2nD3e1V,2019-09-30 11:00:00+05:45,0,0,0,0
https://tkpo.st/2onmXTN,2019-09-30 10:35:00+05:45,0,0,0,0
https://tkpo.st/2mR47Ut,2019-09-30 10:10:00+05:45,0,0,0,0
https://tkpo.st/2mOjNrF,2019-09-30 09:55:51+05:45,0,0,0,0
https://tkpo.st/2nJ3Vql,2019-09-30 09:30:00+05:45,0,0,0,0
http://tkpo.st/2nJISUL,2019-09-30 09:10:00+05:45,0,0,0,0
https://tkpo.st/2nHu20R,2019-09-30 08:56:13+05:45,0,0,0,0
https://tkpo.st/2onsvh5,2019-09-30 08:20:00+05:45,0,0,0,0
https://tkpo.st/2mRA138,2019-09-30 08:00:00+05:45,0,0,0,0
https://tkpo.st/2olI1dk,2019-09-30 07:41:44+05:45,0,0,0,0
http://tkpo.st/2mvWqDf,2019-09-30 07:00:00+05:45,0,0,0,0
http://tkpo.st/2nywjvz,2019-09-30 06:00:00+05:45,0,0,0,0
http://tkpo.st/2og9InP,2019-09-29 22:45:00+05:45,0,0,0,0
http://tkpo.st/2m2v1Zi,2019-09-29 21:15:00+05:45,0,1,0,0
https://tkpo.st/2nwLvt0,2019-09-29 20:00:00+05:45,0,1,1,0
https://kathmandupost.com/national/2019/09/29/icymi-here-are-our-top-stories-from-sunday-september-29,2019-09-29 19:01:21+05:45,0,0,0,0
https://tkpo.st/2nyVzBM,2019-09-29 15:30:00+05:45,0,0,0,0
https://tkpo.st/2mAlYiD,2019-09-29 15:00:00+05:45,0,0,0,0
https://tkpo.st/2ogBmB5,2019-09-29 14:40:00+05:45,1,0,0,0
https://tkpo.st/2nvMc5E,2019-09-29 14:00:00+05:45,0,0,0,0
https://tkpo.st/2o8buay,2019-09-29 13:40:00+05:45,0,0,0,0
https://tkpo.st/2nzhMzB,2019-09-29 13:20:00+05:45,0,1,1,0
https://tkpo.st/2lY61lY,2019-09-29 13:00:00+05:45,0,1,1,0
https://tkpo.st/2m4Fzao,2019-09-29 12:40:00+05:45,0,0,0,0
https://tkpo.st/2nywjvz,2019-09-29 12:20:00+05:45,0,0,0,0
https://tkpo.st/2mDo94J,2019-09-29 12:00:00+05:45,0,0,0,0
https://tkpo.st/2mKgBNB,2019-09-29 11:40:00+05:45,0,0,0,0
https://tkpo.st/2mF8JNx,2019-09-29 11:00:00+05:45,0,0,0,0
https://tkpo.st/2mw6Tyx,2019-09-29 10:40:00+05:45,0,1,0,0
https://tkpo.st/2mHwILZ,2019-09-29 10:20:00+05:45,0,0,0,0
https://tkpo.st/2mvWqDf,2019-09-29 10:00:00+05:45,0,0,0,0
https://tkpo.st/2odr3xz,2019-09-29 09:40:00+05:45,0,1,1,0
https://tkpo.st/2lSFIO3,2019-09-29 09:25:00+05:45,1,1,1,0
http://tkpo.st/2nwLvt0,2019-09-29 09:07:07+05:45,0,1,1,0
https://tkpo.st/2nDcmn2,2019-09-29 08:55:00+05:45,0,0,0,0
https://tkpo.st/2m2v1Zi,2019-09-29 08:40:00+05:45,0,1,0,0
https://tkpo.st/2nwnySI,2019-09-29 08:00:00+05:45,0,1,1,0
https://tkpo.st/2og9InP,2019-09-29 07:29:06+05:45,0,0,0,0
https://tkpo.st/2o5dKPG,2019-09-28 22:23:36+05:45,0,1,0,0
http://tkpo.st/2mk90oV,2019-09-28 21:15:00+05:45,0,1,1,0
https://tkpo.st/2n9coTN,2019-09-28 17:00:00+05:45,0,0,0,0
https://tkpo.st/2mhIdtl,2019-09-28 16:30:00+05:45,0,0,0,0
https://tkpo.st/2mi5JX9,2019-09-28 16:00:00+05:45,0,0,0,0
https://tkpo.st/2nL7lcg,2019-09-28 15:30:00+05:45,0,0,0,0
https://tkpo.st/2nXFzcC,2019-09-28 15:12:18+05:45,0,0,0,0
https://tkpo.st/2nfEgoY,2019-09-28 15:00:00+05:45,0,1,1,0
https://tkpo.st/2masFaW,2019-09-28 14:30:00+05:45,0,0,0,0
https://tkpo.st/2ndm5Aq,2019-09-28 14:00:00+05:45,0,0,0,0
https://tkpo.st/2nJysEy,2019-09-28 13:30:00+05:45,0,0,0,0
http://tkpo.st/2lE3BbT,2019-09-28 13:10:00+05:45,0,1,0,0
https://tkpo.st/2mivpTA,2019-09-28 12:50:00+05:45,0,0,0,0
https://tkpo.st/2m7NS5m,2019-09-28 12:30:00+05:45,0,0,0,0
https://tkpo.st/2lzICa6,2019-09-28 11:50:00+05:45,0,0,0,0
https://tkpo.st/2niHNTx,2019-09-28 11:26:07+05:45,0,0,0,0
https://tkpo.st/2nJxCYq,2019-09-28 11:10:00+05:45,0,1,0,0
https://tkpo.st/2mthSZq,2019-09-28 10:50:00+05:45,0,0,0,0
https://tkpo.st/2nqq3FP,2019-09-28 10:30:00+05:45,0,0,0,0
https://tkpo.st/2mwbiRM,2019-09-28 10:10:00+05:45,0,0,0,0
https://tkpo.st/2msT7ws,2019-09-28 09:50:00+05:45,0,1,1,0
https://tkpo.st/2ms8gy5,2019-09-28 09:30:00+05:45,0,0,0,0
https://tkpo.st/2noyjXe,2019-09-28 08:43:44+05:45,0,0,0,0
https://tkpo.st/2mk90oV,2019-09-28 08:19:05+05:45,0,1,1,0
https://tkpo.st/2lQgIHc,2019-09-28 07:54:38+05:45,0,0,0,0
https://tkpo.st/2niJVdW,2019-09-28 07:28:05+05:45,0,0,0,0
http://tkpo.st/2lXHJZg,2019-09-28 05:00:00+05:45,0,0,0,0
http://tkpo.st/2m8Vm80,2019-09-28 01:00:00+05:45,0,0,0,0
http://tkpo.st/2lZHb55,2019-09-27 23:00:00+05:45,0,0,0,0
https://tkpo.st/2lE3BbT,2019-09-27 21:38:14+05:45,0,1,0,0
http://tkpo.st/2mVU93U,2019-09-27 20:00:00+05:45,0,0,0,0
https://kathmandupost.com/national/2019/09/27/icymi-here-are-our-top-stories-from-friday-september-27,2019-09-27 18:54:06+05:45,0,0,0,0
https://tkpo.st/2lZkPkl,2019-09-27 15:00:00+05:45,0,0,0,0
https://tkpo.st/2lujYaT,2019-09-27 14:00:00+05:45,0,0,0,0
https://tkpo.st/2ljlf4w,2019-09-27 13:00:00+05:45,0,0,0,0
https://tkpo.st/2mazHfI,2019-09-27 12:30:00+05:45,0,0,0,0
https://tkpo.st/2m2IYX9,2019-09-27 12:00:00+05:45,0,1,0,0
https://tkpo.st/2lytV7m,2019-09-27 11:30:00+05:45,0,1,0,0
https://tkpo.st/2mVu30X,2019-09-27 11:00:00+05:45,0,0,0,0
https://tkpo.st/2m1VjL3,2019-09-27 10:40:00+05:45,0,1,1,0
https://tkpo.st/2lZqqqB,2019-09-27 10:20:00+05:45,0,0,0,0
https://tkpo.st/2lXHJZg,2019-09-27 10:00:00+05:45,0,0,0,0
https://tkpo.st/2m8I3o3,2019-09-27 09:40:00+05:45,0,0,0,0
https://tkpo.st/2mQ0uOv,2019-09-27 09:20:00+05:45,0,1,0,0
https://tkpo.st/2lZHb55,2019-09-27 09:00:00+05:45,0,0,0,0
https://tkpo.st/2m8Vm80,2019-09-27 08:40:00+05:45,0,0,0,0
https://tkpo.st/2lXoMWA,2019-09-27 08:20:00+05:45,0,0,0,0
https://tkpo.st/2lZ2u72,2019-09-27 08:00:00+05:45,0,0,0,0
https://tkpo.st/2mVU93U,2019-09-27 07:33:17+05:45,0,0,0,0
https://tkpo.st/2mMlzt7,2019-09-26 14:00:00+05:45,0,0,0,0
https://tkpo.st/2nbwX1Q,2019-09-26 13:40:00+05:45,0,0,0,0
https://tkpo.st/2mIbZXW,2019-09-26 13:20:00+05:45,0,0,0,0
https://tkpo.st/2nlLo3s,2019-09-26 13:00:00+05:45,1,1,0,0
https://tkpo.st/2lJ2Kqv,2019-09-26 12:40:00+05:45,0,0,0,0
https://tkpo.st/2ltRRJ7,2019-09-26 12:20:00+05:45,0,1,1,0
https://tkpo.st/2lSTKPF,2019-09-26 12:00:00+05:45,0,1,0,0
https://tkpo.st/2nmTd92,2019-09-26 11:40:00+05:45,1,0,0,0
https://tkpo.st/2ld41pz,2019-09-26 11:20:00+05:45,0,1,1,0
https://tkpo.st/2mzihJv,2019-09-26 11:00:00+05:45,1,0,0,0
https://tkpo.st/2lEZDjk,2019-09-26 10:40:00+05:45,0,0,0,0
https://tkpo.st/2lOXH7O,2019-09-26 10:20:00+05:45,1,1,0,0
https://tkpo.st/2mGV3Bq,2019-09-26 10:00:00+05:45,0,0,0,0
https://tkpo.st/2lDQ9F0,2019-09-26 09:40:00+05:45,0,0,0,0
https://tkpo.st/2nkGjbv,2019-09-26 09:20:00+05:45,0,1,1,0
https://tkpo.st/2ncOmHp,2019-09-26 09:00:00+05:45,0,0,0,0
https://tkpo.st/2ltgNk0,2019-09-26 08:40:00+05:45,0,0,0,0
https://tkpo.st/2mHsW4V,2019-09-26 08:20:00+05:45,0,0,0,0
https://tkpo.st/2l1xWkj,2019-09-26 08:00:00+05:45,1,0,0,0
https://tkpo.st/2nnx4HP,2019-09-26 07:58:02+05:45,0,0,0,0
https://tkpo.st/2lwhwks,2019-09-26 07:26:30+05:45,0,1,1,0
https://tkpo.st/2laM2Ab,2019-09-25 23:00:00+05:45,0,0,0,0
https://tkpo.st/2lv15ol,2019-09-25 16:00:00+05:45,0,1,0,0
https://tkpo.st/2kMtV36,2019-09-25 15:15:00+05:45,0,0,0,0
https://tkpo.st/2muHDbs,2019-09-25 14:30:00+05:45,0,0,0,0
https://tkpo.st/2ln4O7p,2019-09-25 13:50:00+05:45,1,0,0,0
https://tkpo.st/2l1aYdi,2019-09-25 13:10:00+05:45,0,0,0,0
https://tkpo.st/2mysbeA,2019-09-25 12:40:00+05:45,0,0,0,0
https://tkpo.st/2mBb8rZ,2019-09-25 12:13:32+05:45,0,0,0,0
https://tkpo.st/2n1ul6C,2019-09-25 11:30:00+05:45,0,0,0,0
https://tkpo.st/2lxQwRj,2019-09-25 11:00:00+05:45,0,0,0,0
https://tkpo.st/2la9j5i,2019-09-25 10:30:00+05:45,0,0,0,0
https://tkpo.st/2n2NnJO,2019-09-25 10:00:00+05:45,0,0,0,0
https://tkpo.st/2lltihi,2019-09-25 09:35:00+05:45,0,1,0,0
https://tkpo.st/2llb9Am,2019-09-25 09:14:00+05:45,0,1,1,0
https://tkpo.st/2kN8krk,2019-09-25 08:53:00+05:45,0,1,0,0
https://tkpo.st/2kU0FHW,2019-09-25 08:31:23+05:45,0,0,0,0
https://tkpo.st/2lbznwV,2019-09-25 08:10:00+05:45,1,1,1,0
https://tkpo.st/2lcwZpF,2019-09-25 07:31:00+05:45,0,0,0,0
http://tkpo.st/2kQUBju,2019-09-25 07:00:00+05:45,0,0,0,0
http://tkpo.st/2l47Pcq,2019-09-25 04:00:00+05:45,1,1,0,0
http://tkpo.st/2l5JFyh,2019-09-25 02:00:00+05:45,0,1,1,0
http://tkpo.st/2kGCmNv,2019-09-24 23:30:00+05:45,0,0,0,0
http://tkpo.st/2ldzK9U,2019-09-24 21:00:00+05:45,1,0,0,0
https://tkpo.st/2mPikkA,2019-09-24 19:54:18+05:45,0,1,1,0
https://tkpo.st/2l1YQJ4,2019-09-24 16:30:00+05:45,0,1,0,0
https://tkpo.st/2l478jn,2019-09-24 15:35:00+05:45,0,0,0,0
https://tkpo.st/2kZM5i0,2019-09-24 15:10:00+05:45,0,1,0,0
https://tkpo.st/2mwN61u,2019-09-24 14:35:00+05:45,0,1,1,0
https://tkpo.st/2kQUBju,2019-09-24 14:00:00+05:45,0,0,0,0
https://tkpo.st/2kMeqZb,2019-09-24 13:35:00+05:45,0,1,1,0
https://tkpo.st/2m4quVQ,2019-09-24 13:05:00+05:45,0,0,0,0
https://tkpo.st/2l47Pcq,2019-09-24 12:35:00+05:45,1,1,0,0
https://tkpo.st/2mDNnQ5,2019-09-24 12:05:00+05:45,0,0,0,0
https://tkpo.st/2mJY3wP,2019-09-24 11:05:00+05:45,0,0,0,0
https://tkpo.st/2l2R1Tt,2019-09-24 10:40:00+05:45,0,0,0,0
https://tkpo.st/2kRYeFT,2019-09-24 10:15:00+05:45,0,1,0,0
